Brand,Model Name,Model Image,Weight(g),Width(px),Height(px),ROM(MB),RAM(MB),Battery Capacity(mAh),Price(USD)
yu,YU Yunique,https://fdn2.gsmarena.com/vv/bigpic/yu-yunique-.jpg,128.0,720,1280,8000.0,1000.0,2000.0,79.1
yu,YU Yuphoria,https://fdn2.gsmarena.com/vv/bigpic/yu-yuphoria-1.jpg,143.0,720,1280,16000.0,2000.0,2230.0,101.69999999999999
yu,YU Yureka,https://fdn2.gsmarena.com/vv/bigpic/yureka.jpg,155.0,720,1280,16000.0,2000.0,2500.0,146.89999999999998
htc,HTC Desire 21 Pro 5G,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-21-pro-5g.jpg,205.0,1080,2400,128000.0,8000.0,5000.0,395.49999999999994
htc,HTC Wildfire E1 lite,https://fdn2.gsmarena.com/vv/bigpic/htc-wildfire-e1-lite.jpg,160.0,720,1440,16000.0,2000.0,3000.0,90.39999999999999
htc,HTC Wildfire E2,https://fdn2.gsmarena.com/vv/bigpic/htc-wildfire-e2.jpg,173.5,720,1560,64000.0,4000.0,4000.0,112.99999999999999
htc,HTC Wildfire E1 plus,https://fdn2.gsmarena.com/vv/bigpic/htc-wildfire-e1-plus.jpg,165.0,720,1560,32000.0,3000.0,3000.0,135.6
htc,HTC Wildfire E1,https://fdn2.gsmarena.com/vv/bigpic/htc-wildfire-e1.jpg,165.0,720,1560,32000.0,3000.0,3000.0,101.69999999999999
htc,HTC Wildfire E,https://fdn2.gsmarena.com/vv/bigpic/htc-wildfire-e1-lite.jpg,160.0,720,1440,32000.0,2000.0,3000.0,135.6
htc,HTC Desire 19s,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-19s.jpg,170.0,720,1520,32000.0,3000.0,3850.0,203.39999999999998
htc,HTC Exodus 1s,https://fdn2.gsmarena.com/vv/bigpic/htc-exodus-1s-.jpg,150.0,720,1440,64000.0,4000.0,3075.0,248.59999999999997
htc,HTC Wildfire X,https://fdn2.gsmarena.com/vv/bigpic/htc-wildfire-x-.jpg,160.0,720,1520,32000.0,3000.0,3300.0,169.49999999999997
htc,HTC U19e,https://fdn2.gsmarena.com/vv/bigpic/htc-u19e.jpg,180.0,1080,2160,128000.0,6000.0,3930.0,474.59999999999997
htc,HTC Desire 19+,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-19-plus-.jpg,170.0,720,1520,64000.0,4000.0,3850.0,316.4
htc,HTC Desire 12s,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-12s-.jpg,150.0,720,1440,32000.0,3000.0,3075.0,225.99999999999997
htc,HTC Exodus 1,https://fdn2.gsmarena.com/vv/bigpic/htc-exodus-1-new.jpg,188.0,1440,2880,128000.0,6000.0,3500.0,
htc,HTC U12 life,https://fdn2.gsmarena.com/vv/bigpic/htc-u12-life.jpg,175.0,1080,2160,64000.0,4000.0,3600.0,259.9
htc,HTC U12+,https://fdn2.gsmarena.com/vv/bigpic/htc-u12-plus-.jpg,188.0,1440,2880,64000.0,6000.0,3500.0,508.49999999999994
htc,HTC Desire 12+,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-12-plus.jpg,157.5,720,1440,32000.0,3000.0,2965.0,192.1
htc,HTC Desire 12,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-12.jpg,137.0,720,1440,16000.0,2000.0,2730.0,146.89999999999998
htc,HTC U11 Eyes,https://fdn2.gsmarena.com/vv/bigpic/htc-u11-eyes-.jpg,185.0,1080,2160,64000.0,4000.0,3930.0,338.99999999999994
htc,HTC U11+,https://fdn2.gsmarena.com/vv/bigpic/htc-u11-plus-.jpg,188.0,1440,2880,64000.0,4000.0,3930.0,508.49999999999994
htc,HTC U11 Life,https://fdn2.gsmarena.com/vv/bigpic/htc-u11-life-r1.jpg,142.0,1080,1920,32000.0,3000.0,2600.0,237.29999999999998
htc,HTC U11,https://fdn2.gsmarena.com/vv/bigpic/htc-u11.jpg,169.0,1440,2560,64000.0,4000.0,3000.0,338.99999999999994
htc,HTC One X10,https://fdn2.gsmarena.com/vv/bigpic/htc-one-x10.jpg,175.0,1080,1920,32000.0,3000.0,4000.0,225.99999999999997
htc,HTC U Ultra,https://fdn2.gsmarena.com/vv/bigpic/htc-u-ultra.jpg,170.0,1440,2560,64000.0,4000.0,3000.0,282.5
htc,HTC U Play,https://fdn2.gsmarena.com/vv/bigpic/htc-u-play.jpg,145.0,1080,1920,32000.0,3000.0,2500.0,169.49999999999997
htc,HTC 10 evo,https://fdn2.gsmarena.com/vv/bigpic/htc-10-evo.jpg,174.0,1440,2560,32000.0,3000.0,3200.0,259.9
htc,HTC Desire 650,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-650.jpg,140.0,720,1280,16000.0,2000.0,2200.0,192.1
htc,HTC Desire 10 Pro,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-10-pro.jpg,165.0,1080,1920,64000.0,4000.0,3000.0,293.79999999999995
htc,HTC Desire 10 Compact,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-10-compact.jpg,148.0,720,1280,32000.0,3000.0,3300.0,169.49999999999997
htc,HTC One A9s,https://fdn2.gsmarena.com/vv/bigpic/htc-a9sr.jpg,149.8,720,1280,16000.0,2000.0,2300.0,169.49999999999997
htc,HTC Desire 10 Lifestyle,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-10-lifestyle-new.jpg,155.0,720,1280,32000.0,3000.0,2700.0,225.99999999999997
htc,HTC Desire 728 Ultra,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-728-ultra-edition.jpg,153.0,720,1280,32000.0,3000.0,2800.0,248.59999999999997
htc,HTC Desire 628,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-628.jpg,142.0,720,1280,32000.0,3000.0,2200.0,225.99999999999997
htc,HTC One M9 Prime Camera,https://fdn2.gsmarena.com/vv/bigpic/htc-one-m9s-.jpg,158.0,1080,1920,16000.0,2000.0,2840.0,282.5
htc,HTC Desire 830,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-830.jpg,156.0,1080,1920,32000.0,3000.0,2800.0,225.99999999999997
htc,HTC One S9,https://fdn2.gsmarena.com/vv/bigpic/htc-s9.jpg,158.0,1080,1920,16000.0,2000.0,2840.0,237.29999999999998
htc,HTC 10 Lifestyle,https://fdn2.gsmarena.com/vv/bigpic/htc-10-lifestyle.jpg,161.0,1440,2560,32000.0,3000.0,3000.0,282.5
htc,HTC 10,https://fdn2.gsmarena.com/vv/bigpic/htc-10-r.jpg,161.0,1440,2560,32000.0,4000.0,3000.0,338.99999999999994
htc,HTC Desire 825,https://fdn2.gsmarena.com/vv/bigpic/htc-a56-desire-825.jpg,155.0,720,1280,16000.0,2000.0,2700.0,271.2
htc,HTC Desire 630,https://fdn2.gsmarena.com/vv/bigpic/htc-a16-desire-530.jpg,140.0,720,1280,16000.0,2000.0,2200.0,214.7
htc,HTC Desire 530,https://fdn2.gsmarena.com/vv/bigpic/htc-a16-desire-530.jpg,140.0,720,1280,16000.0,1500.0,2200.0,192.1
htc,HTC Desire 625,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-625.jpg,140.1,720,1280,8000.0,1500.0,2000.0,79.1
htc,HTC One X9,https://fdn2.gsmarena.com/vv/bigpic/htc-one-x9.jpg,170.0,1080,1920,32000.0,3000.0,3000.0,338.99999999999994
htc,HTC One M9s,https://fdn2.gsmarena.com/vv/bigpic/htc-one-m9s-.jpg,158.0,1080,1920,16000.0,2000.0,2840.0,305.09999999999997
htc,HTC Desire 828 dual sim,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-828w.jpg,148.0,1080,1920,16000.0,2000.0,2800.0,146.89999999999998
htc,HTC One E9s dual sim,https://fdn2.gsmarena.com/vv/bigpic/htc-one-e9s-dual-sim.jpg,165.0,720,1280,16000.0,2000.0,2600.0,350.29999999999995
htc,HTC Butterfly 3,https://fdn2.gsmarena.com/vv/bigpic/htc-butterfly-3.jpg,161.0,1440,2560,32000.0,3000.0,2700.0,338.99999999999994
htc,HTC One M9+ Supreme Camera,https://fdn2.gsmarena.com/vv/bigpic/htc-one-m9-plus-new.jpg,168.0,1440,2560,32000.0,3000.0,2840.0,542.4
htc,HTC One A9,https://fdn2.gsmarena.com/vv/bigpic/htc-one-a9-new.jpg,143.0,1080,1920,16000.0,2000.0,2150.0,338.99999999999994
htc,HTC Desire 526,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-526.jpg,156.0,540,960,8000.0,1500.0,2000.0,124.29999999999998
htc,HTC One ME,https://fdn2.gsmarena.com/vv/bigpic/htc-one-me.jpg,155.0,1440,2560,32000.0,3000.0,2840.0,384.2
htc,HTC Desire 820G+ dual sim,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-820g-plus.jpg,154.5,720,1280,16000.0,1000.0,2600.0,203.39999999999998
htc,HTC Desire 326G dual sim,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-326g.jpg,146.0,480,854,8000.0,1000.0,2000.0,146.89999999999998
htc,HTC One M9+,https://fdn2.gsmarena.com/vv/bigpic/htc-one-m9-plus-new.jpg,168.0,1440,2560,32000.0,3000.0,2840.0,338.99999999999994
htc,HTC One M8s,https://fdn2.gsmarena.com/vv/bigpic/htc-one-m8s.jpg,160.0,1080,1920,16000.0,2000.0,2840.0,372.9
htc,HTC One E9+,https://fdn2.gsmarena.com/vv/bigpic/htc-one-e9plus.jpg,150.0,1440,2560,32000.0,3000.0,2800.0,361.59999999999997
htc,HTC One E9,https://fdn2.gsmarena.com/vv/bigpic/htc-one-e9.jpg,147.0,1080,1920,16000.0,2000.0,2800.0,361.59999999999997
htc,HTC One M9,https://fdn2.gsmarena.com/vv/bigpic/htc-one-m9-1.jpg,157.0,1080,1920,32000.0,3000.0,2840.0,406.79999999999995
htc,HTC Desire 820s dual sim,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-820q.jpg,155.0,720,1280,16000.0,2000.0,2600.0,418.09999999999997
htc,HTC Desire 626G+,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-626g-plus.jpg,138.0,720,1280,8000.0,1000.0,2000.0,282.5
htc,HTC Desire 626,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-626.jpg,140.0,720,1280,16000.0,1000.0,2000.0,203.39999999999998
htc,HTC Desire 526G+ dual sim ,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-526Gplus-dual-sim.jpg,154.0,540,960,8000.0,1000.0,2000.0,180.79999999999998
htc,HTC Desire 826 dual sim,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-826r.jpg,183.0,1080,1920,16000.0,2000.0,2600.0,225.99999999999997
htc,HTC Desire 620G dual sim,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-620g.jpg,160.0,720,1280,8000.0,1000.0,2100.0,214.7
htc,HTC Desire 620,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-620.jpg,160.0,720,1280,8000.0,1000.0,2100.0,203.39999999999998
htc,HTC Nexus 9,https://fdn2.gsmarena.com/vv/bigpic/htc-nexus-9.jpg,425.0,1536,2048,16000.0,32000.0,6700.0,338.99999999999994
htc,HTC Desire 816G dual sim,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-816-dual-sim1.jpg,158.0,720,1280,8000.0,16000.0,2600.0,293.79999999999995
htc,HTC One (M8 Eye),https://fdn2.gsmarena.com/vv/bigpic/htc-one-m8.jpg,160.0,1080,1920,16000.0,2000.0,2600.0,293.79999999999995
htc,HTC Desire Eye,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-eye-ofic1.jpg,154.0,1080,1920,16000.0,2000.0,2400.0,429.4
htc,HTC Desire 612,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-612.jpg,146.0,540,960,8000.0,1000.0,2040.0,271.2
htc,HTC Desire 820q dual sim,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-820q.jpg,155.0,720,1280,16000.0,1000.0,2600.0,293.79999999999995
htc,HTC Desire 820 dual sim,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-820.jpg,155.0,720,1280,16000.0,2000.0,2600.0,361.59999999999997
htc,HTC Desire 820,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-820.jpg,155.0,720,1280,16000.0,2000.0,2600.0,384.2
htc,HTC One (E8) CDMA,https://fdn2.gsmarena.com/vv/bigpic/htc-one-e8-cdma.jpg,164.0,1080,1920,16000.0,2000.0,2600.0,395.49999999999994
htc,HTC Desire 510,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-510-new.jpg,158.0,480,854,8000.0,1000.0,2100.0,225.99999999999997
htc,HTC One (M8) for Windows,https://fdn2.gsmarena.com/vv/bigpic/htc-one-m8-windows-gsm.jpg,160.0,1080,1920,32000.0,2000.0,2600.0,338.99999999999994
htc,HTC One (M8) for Windows (CDMA),https://fdn2.gsmarena.com/vv/bigpic/htc-one-m8-win.jpg,160.0,1080,1920,32000.0,2000.0,2600.0,338.99999999999994
htc,HTC Butterfly 2,https://fdn2.gsmarena.com/vv/bigpic/htc-butterfly-2-new.jpg,151.0,1080,1920,16000.0,2000.0,2700.0,282.5
htc,HTC One Remix,https://fdn2.gsmarena.com/vv/bigpic/htc-one-remix.jpg,137.0,720,1280,16000.0,1500.0,2100.0,316.4
htc,HTC One (M8) dual sim,https://fdn2.gsmarena.com/vv/bigpic/htc-one-m8.jpg,160.0,1080,1920,16000.0,2000.0,2600.0,338.99999999999994
htc,HTC Desire 516 dual sim,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-516.jpg,160.0,540,960,4000.0,1000.0,1950.0,180.79999999999998
htc,HTC One (E8),https://fdn2.gsmarena.com/vv/bigpic/htc-one-e8-ace.jpg,145.0,1080,1920,16000.0,2000.0,2600.0,474.59999999999997
htc,HTC One mini 2,https://fdn2.gsmarena.com/vv/bigpic/htc-one-mini-2.jpg,137.0,720,1280,16000.0,1000.0,2110.0,282.5
htc,HTC Desire 616 dual sim,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-616--dual-sim.jpg,150.0,720,1280,4000.0,1000.0,2000.0,203.39999999999998
htc,HTC Desire 210 dual sim,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-210-dual-sim.jpg,130.0,480,800,4000.0,512.0,1300.0,112.99999999999999
htc,HTC One (M8) CDMA,https://fdn2.gsmarena.com/vv/bigpic/htc-one-m8.jpg,160.0,1080,1920,32000.0,2000.0,2600.0,282.5
htc,HTC One (M8),https://fdn2.gsmarena.com/vv/bigpic/htc-one-m8.jpg,160.0,1080,1920,16000.0,2000.0,2600.0,282.5
htc,HTC Desire 310,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-310-new.jpg,140.0,480,854,4000.0,512.0,2000.0,169.49999999999997
htc,HTC Desire 816 dual sim,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-816-dual-sim1.jpg,165.0,720,1280,8000.0,1500.0,2600.0,282.5
htc,HTC Desire 816,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-8.jpg,165.0,720,1280,8000.0,1500.0,2600.0,282.5
htc,HTC Desire 610,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-610-new.jpg,143.5,540,960,8000.0,1000.0,2040.0,225.99999999999997
htc,HTC Desire 501 dual sim,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-501-dualsim.jpg,130.0,480,800,8000.0,1000.0,2100.0,214.7
htc,HTC Desire 700,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-700.jpg,149.0,540,960,8000.0,1000.0,2100.0,248.59999999999997
htc,HTC Desire 700 dual sim,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-700-dual-sim.jpg,149.0,540,960,8000.0,1000.0,2100.0,282.5
htc,HTC Desire 601 dual sim,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-601-dual-sim.jpg,130.0,540,960,4000.0,1000.0,2100.0,305.09999999999997
htc,HTC Desire 501,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-501.jpg,130.0,480,800,8000.0,1000.0,2100.0,271.2
htc,HTC One Max,https://fdn2.gsmarena.com/vv/bigpic/htc-one-max.jpg,217.0,1080,1920,16000.0,2000.0,3300.0,418.09999999999997
htc,HTC Desire 300,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-300.jpg,120.0,480,800,4000.0,512.0,1650.0,180.79999999999998
htc,HTC Desire 601,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-601.jpg,130.0,540,960,8000.0,1000.0,2100.0,259.9
htc,HTC Desire 500,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-500.jpg,123.0,480,800,4000.0,1000.0,1800.0,203.39999999999998
htc,HTC One mini,https://fdn2.gsmarena.com/vv/bigpic/htc-one-mini-ofic.jpg,122.0,720,1280,16000.0,1000.0,1800.0,271.2
htc,HTC 8XT,https://fdn2.gsmarena.com/vv/bigpic/htc-8xt.jpg,120.0,480,800,8000.0,1000.0,1800.0,192.1
htc,HTC Butterfly S,https://fdn2.gsmarena.com/vv/bigpic/htc-butterfly-s.jpg,160.0,1080,1920,16000.0,2000.0,3200.0,338.99999999999994
htc,HTC Desire 200,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-200.jpg,100.0,320,480,4000.0,512.0,1230.0,112.99999999999999
htc,HTC Desire 600 dual sim,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-600.jpg,130.0,540,960,8000.0,1000.0,1860.0,327.7
htc,HTC First,https://fdn2.gsmarena.com/vv/bigpic/htc-first.jpg,123.9,720,1280,16000.0,1000.0,2000.0,225.99999999999997
htc,HTC One Dual Sim,https://fdn2.gsmarena.com/vv/bigpic/htc-one-m7-new1.jpg,156.0,1080,1920,32000.0,2000.0,2300.0,338.99999999999994
htc,HTC One,https://fdn2.gsmarena.com/vv/bigpic/htc-one-m7-new1.jpg,143.0,1080,1920,32000.0,2000.0,2300.0,305.09999999999997
htc,HTC Desire U,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-u-t327w.jpg,114.0,480,800,4000.0,512.0,1650.0,169.49999999999997
htc,HTC Desire 400 dual sim,https://fdn2.gsmarena.com/vv/bigpic/htc-one-su.jpg,119.0,480,800,4000.0,1000.0,1800.0,271.2
htc,HTC Butterfly,https://fdn2.gsmarena.com/vv/bigpic/htc-bitterfly.jpg,140.0,1080,1920,16000.0,2000.0,2020.0,372.9
htc,HTC DROID DNA,https://fdn2.gsmarena.com/vv/bigpic/htc-droid-dna-new.jpg,141.7,1080,1920,16000.0,2000.0,2020.0,316.4
htc,HTC One SV CDMA,https://fdn2.gsmarena.com/vv/bigpic/htc-one-sv.jpg,122.0,480,800,8000.0,1000.0,1800.0,203.39999999999998
htc,HTC One SV,https://fdn2.gsmarena.com/vv/bigpic/htc-one-sv.jpg,122.0,480,800,8000.0,1000.0,1800.0,225.99999999999997
htc,HTC Desire SV,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-sv.jpg,131.0,480,800,4000.0,768.0,1620.0,305.09999999999997
htc,HTC One VX,https://fdn2.gsmarena.com/vv/bigpic/htc-one-vx.jpg,124.7,540,960,8000.0,1000.0,1800.0,327.7
htc,HTC One X+,https://fdn2.gsmarena.com/vv/bigpic/htc-one-x-plus-ofic.jpg,135.0,720,1280,32000.0,1000.0,2100.0,248.59999999999997
htc,HTC Windows Phone 8X CDMA,https://fdn2.gsmarena.com/vv/bigpic/htc-8x-cdma.jpg,132.1,720,1280,16000.0,1000.0,1800.0,225.99999999999997
htc,HTC Windows Phone 8X,https://fdn2.gsmarena.com/vv/bigpic/htc-8x.jpg,130.0,720,1280,16000.0,1000.0,1800.0,192.1
htc,HTC Windows Phone 8S,https://fdn2.gsmarena.com/vv/bigpic/htc-8s.jpg,113.0,480,800,4000.0,512.0,1700.0,169.49999999999997
htc,HTC One ST,https://fdn2.gsmarena.com/vv/bigpic/htc-one-st.jpg,115.0,480,800,4000.0,1000.0,1800.0,225.99999999999997
htc,HTC One SC,https://fdn2.gsmarena.com/vv/bigpic/htc-one-sc.jpg,116.0,480,800,4000.0,1000.0,1800.0,248.59999999999997
htc,HTC Desire X,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-x-ofic.jpg,114.0,480,800,4000.0,768.0,1650.0,214.7
htc,HTC Desire VT,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-vt.jpg,118.0,480,800,4000.0,512.0,1650.0,225.99999999999997
htc,HTC Desire XC,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-xc.jpg,107.0,480,800,4000.0,768.0,1650.0,203.39999999999998
htc,HTC Desire VC,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-vc.jpg,119.0,480,800,4000.0,512.0,1650.0,169.49999999999997
htc,HTC Desire V,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-v.jpg,114.0,480,800,4000.0,512.0,1650.0,180.79999999999998
htc,HTC Desire C,https://fdn2.gsmarena.com/vv/bigpic/htc-desire-c1.jpg,100.0,320,480,4000.0,512.0,1230.0,135.6
htc,HTC J,https://fdn2.gsmarena.com/vv/bigpic/htc-j.jpg,137.0,540,960,16000.0,1000.0,1810.0,248.59999999999997
htc,HTC DROID Incredible 4G LTE,https://fdn2.gsmarena.com/vv/bigpic/htc-droid-incredible-4g-lte.jpg,132.0,540,960,8000.0,1000.0,1700.0,305.09999999999997
htc,HTC Evo 4G LTE,https://fdn2.gsmarena.com/vv/bigpic/htc-evo-4g-lte-sprint.jpg,134.0,720,1280,16000.0,1000.0,2000.0,203.39999999999998
htc,HTC One XC,https://fdn2.gsmarena.com/vv/bigpic/htc-one-xc.jpg,138.5,720,1280,16000.0,1000.0,2000.0,225.99999999999997
htc,HTC One X,https://fdn2.gsmarena.com/vv/bigpic/htc-one-x-global.jpg,130.0,720,1280,,1000.0,1800.0,192.1
htc,HTC One X AT&T,https://fdn2.gsmarena.com/vv/bigpic/htc-one-x-ofic.jpg,129.0,720,1280,16000.0,1000.0,1800.0,214.7
htc,HTC One XL,https://fdn2.gsmarena.com/vv/bigpic/htc-one-xl-global.jpg,129.0,720,1280,32000.0,1000.0,1800.0,203.39999999999998
htc,HTC One S C2,https://fdn2.gsmarena.com/vv/bigpic/htc-one-s-new.jpg,119.5,540,960,16000.0,1000.0,1650.0,203.39999999999998
htc,HTC One S,https://fdn2.gsmarena.com/vv/bigpic/htc-one-s-new.jpg,119.5,540,960,16000.0,1000.0,1650.0,248.59999999999997
htc,HTC One V,https://fdn2.gsmarena.com/vv/bigpic/htc-one-v.jpg,115.0,480,800,4000.0,512.0,1500.0,146.89999999999998
htc,HTC Velocity 4G Vodafone,https://fdn2.gsmarena.com/vv/bigpic/vodafone-velocity-4g-vodafone.jpg,163.8,540,960,16000.0,1000.0,1620.0,180.79999999999998
htc,HTC Velocity 4G,https://fdn2.gsmarena.com/vv/bigpic/htc-velocity-4g-ofic.jpg,163.8,540,960,16000.0,1000.0,1620.0,225.99999999999997
htc,HTC Rezound,https://fdn2.gsmarena.com/vv/bigpic/htc-rezound-new.jpg,170.1,720,1280,16000.0,1000.0,1620.0,180.79999999999998
htc,HTC Vivid,https://fdn2.gsmarena.com/vv/bigpic/htc-vivid.jpg,176.9,540,960,16000.0,1000.0,1620.0,180.79999999999998
htc,HTC EVO Design 4G,https://fdn2.gsmarena.com/vv/bigpic/htc-evo-design-4g.jpg,147.4,540,960,4000.0,768.0,1520.0,158.2
htc,HTC Sensation XL,https://fdn2.gsmarena.com/vv/bigpic/htc-runnymede.jpg,162.5,480,800,16000.0,768.0,1600.0,192.1
htc,HTC Explorer,https://fdn2.gsmarena.com/vv/bigpic/htc-explorer-ofic.jpg,108.0,320,480,512.0,512.0,1230.0,79.1
htc,HTC Amaze 4G,https://fdn2.gsmarena.com/vv/bigpic/htc-amaze-4g-new.jpg,172.9,540,960,16000.0,1000.0,1730.0,203.39999999999998
htc,HTC Raider 4G,https://fdn2.gsmarena.com/vv/bigpic/htc-raider-4g.jpg,177.0,540,960,16000.0,1000.0,1620.0,259.9
htc,HTC Rhyme,https://fdn2.gsmarena.com/vv/bigpic/htc-rhyme.jpg,130.0,480,800,4000.0,768.0,1600.0,158.2
htc,HTC Hero S,https://fdn2.gsmarena.com/vv/bigpic/htc-hero-s.jpg,130.0,540,960,4000.0,768.0,1520.0,180.79999999999998
htc,HTC Rhyme CDMA,https://fdn2.gsmarena.com/vv/bigpic/htc-rhyme-cdma.jpg,130.0,480,800,4000.0,768.0,1600.0,135.6
htc,HTC Sensation XE,https://fdn2.gsmarena.com/vv/bigpic/htc-sensation-xe.jpg,151.0,540,960,4000.0,768.0,1730.0,158.2
htc,HTC Jetstream,https://fdn2.gsmarena.com/vv/bigpic/htc-jetstream.jpg,709.0,800,1280,32000.0,1000.0,7300.0,316.4
htc,HTC Titan,https://fdn2.gsmarena.com/vv/bigpic/htc-titan.jpg,160.0,480,800,16000.0,512.0,1600.0,158.2
htc,HTC Radar,https://fdn2.gsmarena.com/vv/bigpic/htc-radar.jpg,137.0,480,800,8000.0,512.0,1520.0,158.2
htc,HTC Panache,https://fdn2.gsmarena.com/vv/bigpic/htc-panache.jpg,150.0,480,800,8000.0,768.0,1400.0,225.99999999999997
htc,HTC Status,https://fdn2.gsmarena.com/vv/bigpic/htc-status.jpg,120.0,320,480,512.0,512.0,1250.0,79.1
htc,HTC Trophy,https://fdn2.gsmarena.com/vv/bigpic/htc-trophy.jpg,139.0,480,800,16000.0,576.0,1300.0,101.69999999999999
htc,HTC DROID Incredible 2,https://fdn2.gsmarena.com/vv/bigpic/htc-droid-incredible-2.jpg,135.0,480,800,1100.0,768.0,1450.0,112.99999999999999
htc,HTC Sensation 4G,https://fdn2.gsmarena.com/vv/bigpic/htc-sensation-new.jpg,148.0,540,960,1000.0,768.0,1520.0,237.29999999999998
htc,HTC EVO 3D,https://fdn2.gsmarena.com/vv/bigpic/htc-evo-3d-gsm.jpg,170.0,540,960,1000.0,1000.0,1730.0,169.49999999999997
htc,HTC Sensation,https://fdn2.gsmarena.com/vv/bigpic/htc-sensation-new.jpg,148.0,540,960,1000.0,768.0,1520.0,135.6
htc,HTC EVO 3D CDMA,https://fdn2.gsmarena.com/vv/bigpic/htc-evo-3d.jpg,170.1,540,960,4000.0,1000.0,1730.0,248.59999999999997
htc,HTC HD7S,https://fdn2.gsmarena.com/vv/bigpic/htc-hd7s.jpg,162.0,480,800,16000.0,576.0,1230.0,135.6
htc,HTC Merge,https://fdn2.gsmarena.com/vv/bigpic/htc-merge-uscellular.jpg,198.0,480,800,2000.0,512.0,1400.0,180.79999999999998
htc,HTC Incredible S,https://fdn2.gsmarena.com/vv/bigpic/htc-incredible-s1.jpg,135.5,480,800,1100.0,768.0,1450.0,214.7
htc,HTC Desire S,https://fdn2.gsmarena.com/vv/bigpic/htc-wildfire-s1.jpg,130.0,480,800,1100.0,768.0,1450.0,112.99999999999999
htc,HTC Wildfire S,https://fdn2.gsmarena.com/vv/bigpic/htc-wildfire-s-ofic1.jpg,105.0,320,480,512.0,512.0,1230.0,112.99999999999999
htc,HTC Salsa,https://fdn2.gsmarena.com/vv/bigpic/htc-salsa1.jpg,120.0,320,480,512.0,512.0,1520.0,146.89999999999998
htc,HTC ChaCha,https://fdn2.gsmarena.com/vv/bigpic/htc-chacha.jpg,120.0,320,480,512.0,512.0,1250.0,79.1
htc,HTC Flyer,https://fdn2.gsmarena.com/vv/bigpic/htc-flyer.jpg,420.8,600,1024,16000.0,1000.0,4000.0,338.99999999999994
htc,HTC Flyer Wi-Fi,https://fdn2.gsmarena.com/vv/bigpic/htc-flyer.jpg,420.8,600,1024,16000.0,1000.0,4000.0,124.29999999999998
htc,HTC EVO View 4G,https://fdn2.gsmarena.com/vv/bigpic/HTC-EVO-View-4G.jpg,425.0,600,1024,32000.0,1000.0,4000.0,248.59999999999997
